calendar_year,sm_league_id,league_name,market,n_odds_rows,n_distinct_events_with_row,n_bookmakers,min_fetched_at,max_fetched_at,n_rows_prematch_vs_kickoff,n_events_any_prematch_row_for_this_market
2024,1107,CAF Champions League,Full Time Result,285,95,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1107,CAF Champions League,Match Winner,267,89,15,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1107,CAF Champions League,Goals Over/Under,198,99,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1116,Copa Sudamericana,Full Time Result,471,157,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1116,Copa Sudamericana,Fulltime Result,471,157,17,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1116,Copa Sudamericana,Match Winner,465,155,17,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1116,Copa Sudamericana,Goals Over/Under,314,157,15,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1122,Copa Libertadores,Full Time Result,465,155,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1122,Copa Libertadores,Fulltime Result,465,155,19,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1122,Copa Libertadores,Match Winner,459,153,16,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1122,Copa Libertadores,Goals Over/Under,310,155,17,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1123,OFC Champions League,Fulltime Result,6,2,2,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1123,OFC Champions League,Full Time Result,6,2,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1123,OFC Champions League,Match Winner,6,2,4,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1123,OFC Champions League,Goals Over/Under,4,2,3,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1128,Super Cup,Match Winner,3,1,3,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1128,Super Cup,Full Time Result,3,1,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1128,Super Cup,Fulltime Result,3,1,2,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1128,Super Cup,Goals Over/Under,2,1,2,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1328,UEFA Super Cup,Fulltime Result,3,1,2,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1328,UEFA Super Cup,Match Winner,3,1,3,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1328,UEFA Super Cup,Full Time Result,3,1,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1328,UEFA Super Cup,Goals Over/Under,2,1,2,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1356,A-League Men,Full Time Result,510,170,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1356,A-League Men,Fulltime Result,510,170,17,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1356,A-League Men,Match Winner,510,170,16,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1356,A-League Men,Goals Over/Under,340,170,15,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1452,FIFA Intercontinental Cup,Match Winner,15,5,6,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1452,FIFA Intercontinental Cup,Full Time Result,15,5,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1452,FIFA Intercontinental Cup,Fulltime Result,15,5,8,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1452,FIFA Intercontinental Cup,Goals Over/Under,10,5,6,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1502,Super Cup,Full Time Result,3,1,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1502,Super Cup,Fulltime Result,3,1,3,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1502,Super Cup,Match Winner,3,1,2,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1502,Super Cup,Goals Over/Under,2,1,2,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1658,Copa de la Superliga,Match Winner,603,201,17,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1658,Copa de la Superliga,Full Time Result,588,196,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1658,Copa de la Superliga,Fulltime Result,588,196,17,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1658,Copa de la Superliga,Goals Over/Under,404,202,17,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1673,Ligue 1 Play-offs,Full Time Result,6,2,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1673,Ligue 1 Play-offs,Fulltime Result,6,2,4,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1673,Ligue 1 Play-offs,Match Winner,6,2,3,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1673,Ligue 1 Play-offs,Goals Over/Under,4,2,3,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1681,Super League Play-offs,Fulltime Result,3,1,3,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1681,Super League Play-offs,Full Time Result,3,1,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1681,Super League Play-offs,Match Winner,3,1,3,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1681,Super League Play-offs,Goals Over/Under,2,1,2,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1682,Parva Liga - Play-offs,Match Winner,3,1,3,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1682,Parva Liga - Play-offs,Full Time Result,3,1,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1682,Parva Liga - Play-offs,Fulltime Result,3,1,2,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1682,Parva Liga - Play-offs,Goals Over/Under,2,1,2,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1691,Premier League - Playoffs,Fulltime Result,18,6,6,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1691,Premier League - Playoffs,Match Winner,15,5,7,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1691,Premier League - Playoffs,Goals Over/Under,10,5,6,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1989,Qatar Prince Cup,Match Winner,9,3,4,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1989,Qatar Prince Cup,Full Time Result,9,3,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1989,Qatar Prince Cup,Fulltime Result,9,3,5,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1989,Qatar Prince Cup,Goals Over/Under,6,3,4,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1990,Super Cup,Full Time Result,3,1,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1990,Super Cup,Fulltime Result,3,1,2,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1990,Super Cup,Match Winner,3,1,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2024,1990,Super Cup,Goals Over/Under,2,1,2,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,8,Premier League,Match Winner,576,192,13,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,8,Premier League,Fulltime Result,573,191,11,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,8,Premier League,Full Time Result,573,191,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,8,Premier League,Goals Over/Under,384,192,13,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,9,Championship,Full Time Result,819,273,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,9,Championship,Fulltime Result,819,273,12,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,9,Championship,Match Winner,819,273,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,9,Championship,Goals Over/Under,546,273,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,12,League One,Fulltime Result,879,293,11,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,12,League One,Full Time Result,879,293,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,12,League One,Match Winner,879,293,15,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,12,League One,Goals Over/Under,586,293,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,14,League Two,Match Winner,873,291,15,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,14,League Two,Full Time Result,873,291,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,14,League Two,Fulltime Result,873,291,11,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,14,League Two,Goals Over/Under,582,291,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,17,Enterprise National League,Full Time Result,819,273,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,17,Enterprise National League,Fulltime Result,819,273,10,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,17,Enterprise National League,Match Winner,819,273,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,17,Enterprise National League,Goals Over/Under,546,273,12,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,24,FA Cup,Match Winner,189,63,12,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,24,FA Cup,Full Time Result,189,63,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,24,FA Cup,Fulltime Result,189,63,11,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,24,FA Cup,Goals Over/Under,126,63,10,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,27,Carabao Cup,Full Time Result,15,5,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,27,Carabao Cup,Fulltime Result,15,5,6,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,27,Carabao Cup,Match Winner,15,5,8,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,27,Carabao Cup,Goals Over/Under,10,5,6,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,72,Eredivisie,Full Time Result,473,157,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,72,Eredivisie,Fulltime Result,471,157,11,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,72,Eredivisie,Match Winner,471,157,13,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,72,Eredivisie,Goals Over/Under,314,157,12,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,74,Eerste Divisie,Full Time Result,540,180,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,74,Eerste Divisie,Fulltime Result,540,180,7,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,74,Eerste Divisie,Match Winner,540,180,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,74,Eerste Divisie,Goals Over/Under,360,180,13,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,78,KNVB Beker,Match Winner,45,15,11,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,78,KNVB Beker,Full Time Result,45,15,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,78,KNVB Beker,Fulltime Result,45,15,6,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,78,KNVB Beker,Goals Over/Under,30,15,9,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,82,Bundesliga,Full Time Result,513,171,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,82,Bundesliga,Fulltime Result,513,171,9,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,82,Bundesliga,Match Winner,513,171,13,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,82,Bundesliga,Goals Over/Under,342,171,12,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,85,2. Bundesliga,Full Time Result,459,153,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,85,2. Bundesliga,Fulltime Result,459,153,9,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,85,2. Bundesliga,Match Winner,459,153,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,85,2. Bundesliga,Goals Over/Under,306,153,12,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,88,3. Liga,Fulltime Result,570,190,9,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,88,3. Liga,Full Time Result,570,190,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,88,3. Liga,Match Winner,570,190,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,88,3. Liga,Goals Over/Under,380,190,13,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,109,DFB Pokal,Match Winner,21,7,9,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,109,DFB Pokal,Full Time Result,21,7,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,109,DFB Pokal,Fulltime Result,21,7,7,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,109,DFB Pokal,Goals Over/Under,14,7,7,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,181,Admiral Bundesliga,Full Time Result,294,98,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,181,Admiral Bundesliga,Fulltime Result,294,98,8,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,181,Admiral Bundesliga,Match Winner,294,98,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,181,Admiral Bundesliga,Goals Over/Under,196,98,9,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,208,Pro League,Full Time Result,456,152,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,208,Pro League,Fulltime Result,456,152,11,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,208,Pro League,Match Winner,456,152,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,208,Pro League,Goals Over/Under,304,152,13,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,211,Challenger Pro League,Fulltime Result,306,102,11,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,211,Challenger Pro League,Full Time Result,303,101,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,211,Challenger Pro League,Match Winner,300,100,13,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,211,Challenger Pro League,Goals Over/Under,206,103,13,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,229,First League,Full Time Result,420,140,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,229,First League,Match Winner,420,140,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,229,First League,Fulltime Result,417,139,9,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,229,First League,Goals Over/Under,280,140,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,244,1. HNL,Full Time Result,270,90,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,244,1. HNL,Fulltime Result,270,90,9,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,244,1. HNL,Match Winner,270,90,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,244,1. HNL,Goals Over/Under,180,90,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,262,Chance Liga,Fulltime Result,372,124,11,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,262,Chance Liga,Full Time Result,369,123,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,262,Chance Liga,Match Winner,369,123,13,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,262,Chance Liga,Goals Over/Under,248,124,13,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,271,Superliga,Fulltime Result,270,90,7,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,271,Superliga,Full Time Result,270,90,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,271,Superliga,Match Winner,270,90,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,271,Superliga,Goals Over/Under,180,90,12,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,274,First Division,Match Winner,252,84,13,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,274,First Division,Fulltime Result,252,84,8,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,274,First Division,Full Time Result,249,83,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,274,First Division,Goals Over/Under,168,84,13,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,292,Veikkausliiga,Fulltime Result,168,56,9,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,292,Veikkausliiga,Full Time Result,168,56,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,292,Veikkausliiga,Match Winner,168,56,9,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,292,Veikkausliiga,Goals Over/Under,112,56,8,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,301,Ligue 1,Match Winner,510,170,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,301,Ligue 1,Full Time Result,510,170,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,301,Ligue 1,Fulltime Result,510,170,11,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,301,Ligue 1,Goals Over/Under,340,170,11,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,304,Ligue 2,Full Time Result,492,164,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,304,Ligue 2,Fulltime Result,492,164,11,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,304,Ligue 2,Match Winner,492,164,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,304,Ligue 2,Goals Over/Under,328,164,13,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,307,Coupe de France,Match Winner,93,31,12,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,307,Coupe de France,Full Time Result,93,31,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,307,Coupe de France,Fulltime Result,90,30,8,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,307,Coupe de France,Goals Over/Under,62,31,9,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,325,Super League,Full Time Result,372,124,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,325,Super League,Fulltime Result,372,124,10,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,325,Super League,Match Winner,366,122,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,325,Super League,Goals Over/Under,248,124,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,334,NB I,Fulltime Result,291,97,7,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,334,NB I,Match Winner,291,97,13,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,334,NB I,Full Time Result,288,96,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,334,NB I,Goals Over/Under,194,97,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,360,Premier Division,Fulltime Result,276,92,7,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,360,Premier Division,Full Time Result,276,92,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,360,Premier Division,Match Winner,276,92,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,360,Premier Division,Goals Over/Under,184,92,12,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,372,Ligat ha'Al,Match Winner,396,132,13,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,372,Ligat ha'Al,Full Time Result,396,132,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,372,Ligat ha'Al,Fulltime Result,396,132,10,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,372,Ligat ha'Al,Goals Over/Under,264,132,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,384,Serie A,Fulltime Result,606,202,11,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,384,Serie A,Full Time Result,606,202,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,384,Serie A,Match Winner,606,202,12,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,384,Serie A,Goals Over/Under,404,202,13,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,387,Serie B,Match Winner,561,187,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,387,Serie B,Full Time Result,561,187,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,387,Serie B,Fulltime Result,561,187,7,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,387,Serie B,Goals Over/Under,374,187,13,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,390,Coppa Italia,Full Time Result,27,9,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,390,Coppa Italia,Fulltime Result,27,9,7,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,390,Coppa Italia,Match Winner,27,9,10,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,390,Coppa Italia,Goals Over/Under,18,9,7,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,444,Eliteserien,Match Winner,216,72,11,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,444,Eliteserien,Full Time Result,216,72,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,444,Eliteserien,Fulltime Result,216,72,7,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,444,Eliteserien,Goals Over/Under,144,72,9,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
